#Gaussian Input, Gaussian Estimator; n=1024, d=2, lr=0.001, mu=5
#Steps		Objective	weight_loss0	-4.195811	0.017827 
10	-4.275149	0.015694 
20	-4.342052	0.013904 
30	-4.397763	0.012402 
40	-4.443663	0.011137 
50	-4.481149	0.010069 
60	-4.511542	0.009167 
70	-4.536045	0.008401 
80	-4.555708	0.007750 
90	-4.571431	0.007194 
100	-4.583969	0.006719 
110	-4.593944	0.006312 
120	-4.601868	0.005962 
130	-4.608156	0.005661 
140	-4.613138	0.005400 
150	-4.617085	0.005175 
160	-4.620213	0.004980 
170	-4.622687	0.004810 
180	-4.624645	0.004662 
190	-4.626196	0.004533 
200	-4.627422	0.004421 
210	-4.628391	0.004323 
220	-4.629159	0.004237 
230	-4.629766	0.004162 
240	-4.630245	0.004096 
250	-4.630626	0.004038 
260	-4.630927	0.003987 
270	-4.631166	0.003942 
280	-4.631356	0.003903 
290	-4.631505	0.003869 
300	-4.631622	0.003838 
310	-4.631716	0.003812 
320	-4.631789	0.003788 
330	-4.631849	0.003767 
340	-4.631895	0.003749 
350	-4.631932	0.003733 
360	-4.631961	0.003719 
370	-4.631984	0.003706 
380	-4.632003	0.003695 
390	-4.632017	0.003686 
400	-4.632029	0.003677 
410	-4.632037	0.003670 
420	-4.632045	0.003663 
430	-4.632051	0.003657 
440	-4.632056	0.003652 
450	-4.632060	0.003647 
460	-4.632062	0.003643 
470	-4.632064	0.003640 
480	-4.632066	0.003637 
490	-4.632067	0.003634 
500	-4.632069	0.003632 
510	-4.632068	0.003629 
520	-4.632069	0.003628 
530	-4.632071	0.003626 
540	-4.632071	0.003624 
550	-4.632071	0.003623 
560	-4.632071	0.003622 
570	-4.632071	0.003621 
580	-4.632072	0.003620 
590	-4.632072	0.003619 
600	-4.632073	0.003619 
610	-4.632071	0.003618 
620	-4.632073	0.003617 
630	-4.632072	0.003617 
640	-4.632071	0.003617 
650	-4.632072	0.003616 
660	-4.632071	0.003616 
670	-4.632071	0.003616 
680	-4.632071	0.003615 
690	-4.632072	0.003615 
700	-4.632072	0.003615 
710	-4.632073	0.003615 
720	-4.632071	0.003615 
730	-4.632072	0.003615 
740	-4.632071	0.003615 
750	-4.632071	0.003614 
760	-4.632072	0.003614 
770	-4.632072	0.003614 
780	-4.632072	0.003614 
790	-4.632072	0.003614 
800	-4.632071	0.003614 
810	-4.632071	0.003614 
820	-4.632072	0.003614 
830	-4.632073	0.003614 
840	-4.632071	0.003614 
850	-4.632072	0.003614 
860	-4.632072	0.003614 
870	-4.632072	0.003614 
880	-4.632072	0.003614 
890	-4.632072	0.003614 
900	-4.632071	0.003614 
910	-4.632071	0.003614 
920	-4.632071	0.003614 
930	-4.632071	0.003614 
940	-4.632072	0.003614 
950	-4.632071	0.003614 
960	-4.632072	0.003614 
970	-4.632072	0.003614 
980	-4.632071	0.003614 
990	-4.632072	0.003614 
1000	-4.632072	0.003614 
1010	-4.632072	0.003614 
1020	-4.632071	0.003614 
1030	-4.632071	0.003614 
1040	-4.632071	0.003614 
1050	-4.632071	0.003614 
1060	-4.632071	0.003614 
1070	-4.632071	0.003614 
1080	-4.632071	0.003614 
1090	-4.632072	0.003614 
1100	-4.632071	0.003614 
1110	-4.632071	0.003614 
1120	-4.632071	0.003614 
1130	-4.632071	0.003614 
1140	-4.632071	0.003614 
