#Mixed Input, Gaussian Estimator; n=1024, d=2, lr=0.001, mu=5
#Steps		Objective	weight_loss0	75.602188	0.176061 
10	8.817770	0.036424 
20	2.277660	0.082851 
30	1.363701	0.111385 
40	1.099874	0.130229 
50	0.993272	0.143834 
60	0.940382	0.154331 
70	0.910044	0.162840 
80	0.890600	0.170009 
90	0.877011	0.176242 
100	0.866807	0.181806 
110	0.858684	0.186890 
120	0.851879	0.191630 
130	0.845933	0.196132 
140	0.840514	0.200484 
150	0.835424	0.204757 
160	0.830470	0.209018 
170	0.825497	0.213327 
180	0.820360	0.217749 
190	0.814924	0.222346 
200	0.808994	0.227192 
210	0.802362	0.232368 
220	0.794757	0.237967 
230	0.785817	0.244102 
240	0.775066	0.250909 
250	0.761831	0.258554 
260	0.745223	0.267236 
270	0.724000	0.277192 
280	0.696582	0.288696 
290	0.661003	0.283865 
300	0.615196	0.269130 
310	0.557637	0.253000 
320	0.488629	0.235814 
330	0.411791	0.218232 
340	0.334604	0.201195 
350	0.266319	0.185727 
360	0.213820	0.172626 
370	0.178661	0.162247 
380	0.157821	0.154481 
390	0.146606	0.148928 
400	0.140985	0.145083 
410	0.138304	0.142480 
420	0.137055	0.140742 
430	0.136485	0.139591 
440	0.136227	0.138832 
450	0.136102	0.138332 
460	0.136055	0.138002 
470	0.136030	0.137785 
480	0.136020	0.137642 
490	0.136019	0.137547 
500	0.136020	0.137484 
510	0.136017	0.137443 
520	0.136011	0.137415 
530	0.136014	0.137396 
540	0.136012	0.137384 
550	0.136014	0.137375 
560	0.136014	0.137370 
570	0.136014	0.137366 
580	0.136008	0.137364 
590	0.136012	0.137362 
600	0.136010	0.137361 
610	0.136013	0.137360 
620	0.136020	0.137360 
630	0.136014	0.137359 
640	0.136009	0.137359 
650	0.136017	0.137359 
660	0.136014	0.137359 
670	0.136016	0.137359 
680	0.136012	0.137359 
690	0.136012	0.137359 
700	0.136012	0.137359 
710	0.136012	0.137359 
720	0.136012	0.137359 
730	0.136012	0.137359 
740	0.136012	0.137359 
750	0.136012	0.137359 
760	0.136012	0.137359 
770	0.136012	0.137359 
780	0.136012	0.137359 
790	0.136012	0.137359 
800	0.136012	0.137359 
810	0.136012	0.137359 
820	0.136012	0.137359 
830	0.136012	0.137359 
840	0.136012	0.137359 
850	0.136012	0.137359 
860	0.136012	0.137359 
870	0.136012	0.137359 
880	0.136012	0.137359 
890	0.136012	0.137359 
900	0.136012	0.137359 
910	0.136012	0.137359 
920	0.136012	0.137359 
930	0.136012	0.137359 
940	0.136012	0.137359 
950	0.136012	0.137359 
960	0.136012	0.137359 
970	0.136012	0.137359 
980	0.136012	0.137359 
990	0.136012	0.137359 
1000	0.136012	0.137359 
1010	0.136012	0.137359 
1020	0.136012	0.137359 
1030	0.136012	0.137359 
1040	0.136012	0.137359 
1050	0.136012	0.137359 
1060	0.136012	0.137359 
1070	0.136012	0.137359 
1080	0.136012	0.137359 
1090	0.136012	0.137359 
1100	0.136012	0.137359 
1110	0.136012	0.137359 
1120	0.136012	0.137359 
1130	0.136012	0.137359 
1140	0.136012	0.137359 
1150	0.136012	0.137359 
1160	0.136012	0.137359 
1170	0.136012	0.137359 
1180	0.136012	0.137359 
1190	0.136012	0.137359 
1200	0.136012	0.137359 
1210	0.136012	0.137359 
1220	0.136012	0.137359 
1230	0.136012	0.137359 
1240	0.136012	0.137359 
1250	0.136012	0.137359 
1260	0.136012	0.137359 
1270	0.136012	0.137359 
1280	0.136012	0.137359 
1290	0.136012	0.137359 
1300	0.136012	0.137359 
1310	0.136012	0.137359 
1320	0.136012	0.137359 
1330	0.136012	0.137359 
1340	0.136012	0.137359 
1350	0.136012	0.137359 
1360	0.136012	0.137359 
1370	0.136012	0.137359 
1380	0.136012	0.137359 
1390	0.136012	0.137359 
1400	0.136012	0.137359 
1410	0.136012	0.137359 
1420	0.136012	0.137359 
1430	0.136012	0.137359 
1440	0.136012	0.137359 
1450	0.136012	0.137359 
1460	0.136012	0.137359 
1470	0.136012	0.137359 
1480	0.136012	0.137359 
1490	0.136012	0.137359 
1500	0.136012	0.137359 
1510	0.136012	0.137359 
1520	0.136012	0.137359 
1530	0.136012	0.137359 
1540	0.136012	0.137359 
1550	0.136012	0.137359 
1560	0.136012	0.137359 
1570	0.136012	0.137359 
1580	0.136012	0.137359 
1590	0.136012	0.137359 
1600	0.136012	0.137359 
1610	0.136012	0.137359 
1620	0.136012	0.137359 
1630	0.136012	0.137359 
1640	0.136012	0.137359 
1650	0.136012	0.137359 
1660	0.136012	0.137359 
1670	0.136012	0.137359 
1680	0.136012	0.137359 
1690	0.136012	0.137359 
1700	0.136012	0.137359 
1710	0.136012	0.137359 
1720	0.136012	0.137359 
1730	0.136012	0.137359 
1740	0.136012	0.137359 
1750	0.136012	0.137359 
1760	0.136012	0.137359 
1770	0.136012	0.137359 
1780	0.136012	0.137359 
1790	0.136012	0.137359 
1800	0.136012	0.137359 
1810	0.136012	0.137359 
1820	0.136012	0.137359 
1830	0.136012	0.137359 
1840	0.136012	0.137359 
1850	0.136012	0.137359 
1860	0.136012	0.137359 
1870	0.136012	0.137359 
1880	0.136012	0.137359 
1890	0.136012	0.137359 
1900	0.136012	0.137359 
1910	0.136012	0.137359 
1920	0.136012	0.137359 
1930	0.136012	0.137359 
1940	0.136012	0.137359 
1950	0.136012	0.137359 
1960	0.136012	0.137359 
1970	0.136012	0.137359 
1980	0.136012	0.137359 
1990	0.136012	0.137359 
2000	0.136012	0.137359 
2010	0.136012	0.137359 
2020	0.136012	0.137359 
2030	0.136012	0.137359 
2040	0.136012	0.137359 
2050	0.136012	0.137359 
2060	0.136012	0.137359 
2070	0.136012	0.137359 
2080	0.136012	0.137359 
2090	0.136012	0.137359 
2100	0.136012	0.137359 
2110	0.136012	0.137359 
2120	0.136012	0.137359 
2130	0.136012	0.137359 
2140	0.136012	0.137359 
2150	0.136012	0.137359 
2160	0.136012	0.137359 
2170	0.136012	0.137359 
2180	0.136012	0.137359 
2190	0.136012	0.137359 
2200	0.136012	0.137359 
2210	0.136012	0.137359 
2220	0.136012	0.137359 
2230	0.136012	0.137359 
2240	0.136012	0.137359 
2250	0.136012	0.137359 
2260	0.136012	0.137359 
